Project_ID,EF_ID,EF_Title,Study_ID,PrimaryPublication_ID,PrimaryPublication_Title,PrimaryPublication_Author,PrimaryPublication_Country,PrimaryPublication_Year,PrimaryPublication_PMID,PrimaryPublication_Journal,PrimaryPublication_Volume,PrimaryPublication_Issue,PrimaryPublication_Trial_Title,PrimaryPublicationNumber_ID,PrimaryPublicationNumber_Number,PrimaryPublicationNumber_Number_Type,Section,Type,DataPoint_ID,Details_ID,Question,***VALUE,***Notes,Study_ID,EF_ID,***Subquestion,Row_Field_ID,Row_Text,Col_Field_ID,Col_text,Arm_ID,Outcome_ID,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7659,7482,"Use of an intramedullary hip-screw compared with a compression hip-screw with a plate for intertrochanteric femoral fractures. A prospective, randomized study of one hundred patients.","Hardy DC., Descamps PY., Krallis P., Fabeck L., Smets P., Bertens CL., Delince PE.","Department of Orthopaedic Surgery, University Hospital Saint-Pierre, Brussels, Belgium.",1998,9611022,The Journal of bone and joint surgery. American volume,80,5,,2903,,,DesignDetail,checkbox,294131,2350,Specify femoral neck fracture pattern,,,7659,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7659,7482,"Use of an intramedullary hip-screw compared with a compression hip-screw with a plate for intertrochanteric femoral fractures. A prospective, randomized study of one hundred patients.","Hardy DC., Descamps PY., Krallis P., Fabeck L., Smets P., Bertens CL., Delince PE.","Department of Orthopaedic Surgery, University Hospital Saint-Pierre, Brussels, Belgium.",1998,9611022,The Journal of bone and joint surgery. American volume,80,5,,2903,,,DesignDetail,checkbox,294132,2351,Specify type of intertrochanteric fracture pattern,,,7659,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7659,7482,"Use of an intramedullary hip-screw compared with a compression hip-screw with a plate for intertrochanteric femoral fractures. A prospective, randomized study of one hundred patients.","Hardy DC., Descamps PY., Krallis P., Fabeck L., Smets P., Bertens CL., Delince PE.","Department of Orthopaedic Surgery, University Hospital Saint-Pierre, Brussels, Belgium.",1998,9611022,The Journal of bone and joint surgery. American volume,80,5,,2903,,,DesignDetail,checkbox,291765,2351,Specify type of intertrochanteric fracture pattern,Unstable - IT only,,7659,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7659,7482,"Use of an intramedullary hip-screw compared with a compression hip-screw with a plate for intertrochanteric femoral fractures. A prospective, randomized study of one hundred patients.","Hardy DC., Descamps PY., Krallis P., Fabeck L., Smets P., Bertens CL., Delince PE.","Department of Orthopaedic Surgery, University Hospital Saint-Pierre, Brussels, Belgium.",1998,9611022,The Journal of bone and joint surgery. American volume,80,5,,2903,,,DesignDetail,checkbox,293003,2351,Specify type of intertrochanteric fracture pattern,Unstable - IT with Subtroc extension,,7659,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7659,7482,"Use of an intramedullary hip-screw compared with a compression hip-screw with a plate for intertrochanteric femoral fractures. A prospective, randomized study of one hundred patients.","Hardy DC., Descamps PY., Krallis P., Fabeck L., Smets P., Bertens CL., Delince PE.","Department of Orthopaedic Surgery, University Hospital Saint-Pierre, Brussels, Belgium.",1998,9611022,The Journal of bone and joint surgery. American volume,80,5,,2903,,,DesignDetail,checkbox,294133,2351,Specify type of intertrochanteric fracture pattern,,,7659,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7659,7482,"Use of an intramedullary hip-screw compared with a compression hip-screw with a plate for intertrochanteric femoral fractures. A prospective, randomized study of one hundred patients.","Hardy DC., Descamps PY., Krallis P., Fabeck L., Smets P., Bertens CL., Delince PE.","Department of Orthopaedic Surgery, University Hospital Saint-Pierre, Brussels, Belgium.",1998,9611022,The Journal of bone and joint surgery. American volume,80,5,,2903,,,DesignDetail,checkbox,294134,2351,Specify type of intertrochanteric fracture pattern,,,7659,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7659,7482,"Use of an intramedullary hip-screw compared with a compression hip-screw with a plate for intertrochanteric femoral fractures. A prospective, randomized study of one hundred patients.","Hardy DC., Descamps PY., Krallis P., Fabeck L., Smets P., Bertens CL., Delince PE.","Department of Orthopaedic Surgery, University Hospital Saint-Pierre, Brussels, Belgium.",1998,9611022,The Journal of bone and joint surgery. American volume,80,5,,2903,,,DesignDetail,text,291766,2352,AOS (or other) classification code identified.,..classified as either stable (types I and II) or unstable (types III, IV," and V) on the  basis of the classification of Jensen and Michaelsen.""""",,7659,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,KeyQuestion,436,1,"Key Question 1 – What is the relationship between patient variables, the type of fracture and patient post-treatment outcomes, such as pain and functioning?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,PrimaryPublication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,text,291782,2338,Country where study was conducted.,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,radio,291783,2339,Multicenter study?,No,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,radio,291784,2340,Study design,RCT,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,radio,291785,2341,Study design - crossover or parallel,Parallel,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,text,291786,2342,Study aim or hypothesis,Because no direct comparison of the Medoff sliding plate to the compression hip screw has been performed, this randomized,7660,234,7661,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,text,291772,2343,How was project funded?,not stated,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,radio,291773,2344,Ethical approval of study reported?,Yes,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,radio,291774,2345,Consent of participants?,Not reported,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,radio,291775,2346,Were researchers/clinicians collecting outcomes blind to assignment?,Not reported,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,text,291776,2347,"Length of follow-up (in months, numeric only)",24,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,294135,2348,Type of fracture,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,291777,2348,Type of fracture,Intertrochanteric,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,294136,2348,Type of fracture,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,294137,2348,Type of fracture,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,text,291778,2349,"Specify type/location of femoral neck fracture (e.g. unspecified, subcapital, etc.)",,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,294138,2350,Specify femoral neck fracture pattern,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,294139,2350,Specify femoral neck fracture pattern,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,294140,2350,Specify femoral neck fracture pattern,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,291780,2351,Specify type of intertrochanteric fracture pattern,Stable,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,294141,2351,Specify type of intertrochanteric fracture pattern,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,294142,2351,Specify type of intertrochanteric fracture pattern,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,293014,2351,Specify type of intertrochanteric fracture pattern,Unstable - otherwise undefined,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,checkbox,294143,2351,Specify type of intertrochanteric fracture pattern,,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7660,7483,Intramedullary versus extramedullary fixation for the treatment of intertrochanteric hip fractures.,"Baumgaertner MR., Curtin SL., Lindskog DM.","Department of Orthopaedics and Rehabilitation, School of Medicine, Yale University, New Haven, CT 06520, USA.",1998,9553538,Clinical orthopaedics and related research,-- Not Found --,348,,2904,,,DesignDetail,text,291781,2352,AOS (or other) classification code identified.,Evans as modified by Kyle: Kyle I-II: stable Kyle II-IV: unstable,,7660,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,KeyQuestion,436,1,"Key Question 1 – What is the relationship between patient variables, the type of fracture and patient post-treatment outcomes, such as pain and functioning?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,PrimaryPublication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,text,291797,2338,Country where study was conducted.,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,radio,291798,2339,Multicenter study?,No,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,radio,291799,2340,Study design,RCT,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,radio,291800,2341,Study design - crossover or parallel,Parallel,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,text,291801,2342,Study aim or hypothesis,After gaining experience with the Gamma nail," we set out to determine whether this device could improve our treatment of intertrochanteric fractures of the femur.  Also lists their hypotheses""""",7661,234,234,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,text,291787,2343,How was project funded?,not stated,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,radio,291788,2344,Ethical approval of study reported?,No,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,radio,291789,2345,Consent of participants?,Not reported,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,radio,291790,2346,Were researchers/clinicians collecting outcomes blind to assignment?,No,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,text,291791,2347,"Length of follow-up (in months, numeric only)",12,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,294144,2348,Type of fracture,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,291792,2348,Type of fracture,Intertrochanteric,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,294145,2348,Type of fracture,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,294146,2348,Type of fracture,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,text,291793,2349,"Specify type/location of femoral neck fracture (e.g. unspecified, subcapital, etc.)",,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,294147,2350,Specify femoral neck fracture pattern,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,294148,2350,Specify femoral neck fracture pattern,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,294149,2350,Specify femoral neck fracture pattern,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,294150,2351,Specify type of intertrochanteric fracture pattern,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,291795,2351,Specify type of intertrochanteric fracture pattern,Unstable - IT only,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,294151,2351,Specify type of intertrochanteric fracture pattern,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7661,7484,Comparison of the compression hip screw with the Medoff sliding plate for intertrochanteric fractures.,"Watson JT., Moed BR., Cramer KE., Karges DE.","Department of Orthopaedic Surgery, Henry Ford Hospital, Detroit, MI 48202, USA.",1998,9553537,Clinical orthopaedics and related research,-- Not Found --,348,,2905,,,DesignDetail,checkbox,294152,2351,Specify type of intertrochanteric fracture pattern,,,7661,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
